Employee ID,Employee Type,Department,Workplace Factor,Stress Level,Burnout Frequency,Job Satisfaction,Access to EAPs,Mental Health Absences,Turnover Intention
HCP-02446,Critical Care Nurse,ICU,Poor Work Environment,6,Never,2,Yes,5,Yes
HCP-02447,Critical Care Nurse,ICU,Heavy Workload,8,Occasionally,1,No,9,Yes
HCP-02448,Registered Nurse,General Medicine,Heavy Workload,9,Often,2,Yes,6,No
HCP-02449,Registered Nurse,General Medicine,Poor Work Environment,7,Occasionally,4,Yes,4,No
HCP-02450,Critical Care Nurse,ICU,Heavy Workload,8,Often,2,Yes,7,No
HCP-02451,Critical Care Nurse,ICU,Heavy Workload,9,Often,1,Yes,9,Yes
HCP-02452,Laboratory Technician,Laboratory,Safety Concerns,9,Occasionally,2,Yes,7,Yes
HCP-02453,Medical Assistant,Outpatient Services,Poor Work Environment,6,Occasionally,2,No,8,Yes
HCP-02454,Critical Care Nurse,ICU,Heavy Workload,9,Never,4,Yes,9,Yes
HCP-02455,Medical Assistant,Outpatient Services,Work-Life Imbalance,8,Occasionally,3,Yes,8,Yes
HCP-02456,Registered Nurse,General Medicine,Unclear Job Expectations,4,Occasionally,3,No,4,No
HCP-02457,Physician (General),General Practice,Work-Life Imbalance,7,Often,1,Yes,4,Yes
HCP-02458,Medical Assistant,Outpatient Services,Heavy Workload,8,Occasionally,4,Yes,11,Yes
HCP-02459,Physician (Specialist),Specialty Care,Poor Work Environment,7,Never,4,Yes,8,No
HCP-02460,Physician (General),General Practice,Heavy Workload,8,Occasionally,4,No,13,Yes
HCP-02461,Laboratory Technician,Laboratory,Safety Concerns,7,Never,3,Yes,6,Yes
HCP-02462,Radiology Technician,Radiology,Safety Concerns,9,Occasionally,3,Yes,8,No
HCP-02463,Medical Assistant,Outpatient Services,Career Stagnation,6,Occasionally,4,Yes,6,No
HCP-02464,Medical Assistant,Outpatient Services,Poor Work Environment,8,Never,2,No,4,Yes
HCP-02465,Medical Assistant,Outpatient Services,Poor Work Environment,6,Occasionally,4,Yes,3,Yes
HCP-02466,Registered Nurse,General Medicine,Heavy Workload,8,Often,1,Yes,6,Yes
HCP-02467,Pediatric Nurse,Pediatrics,Unclear Job Expectations,4,Occasionally,4,Yes,3,No
HCP-02468,Registered Nurse,General Medicine,Poor Work Environment,6,Never,5,Yes,4,No
HCP-02469,Physician (General),General Practice,Work-Life Imbalance,8,Often,1,Yes,8,Yes
HCP-02470,Physician (Specialist),Specialty Care,Poor Work Environment,7,Occasionally,3,Yes,7,Yes
HCP-02471,Registered Nurse,General Medicine,Work-Life Imbalance,9,Often,2,No,15,Yes
HCP-02472,Laboratory Technician,Laboratory,Safety Concerns,8,Occasionally,3,No,17,Yes
HCP-02473,Radiology Technician,Radiology,Career Stagnation,4,Occasionally,4,Yes,1,No
HCP-02474,Nursing Assistant,Assisted Living,Emotional Demands,6,Occasionally,3,Yes,6,No
HCP-02475,Physician (Specialist),Specialty Care,Poor Work Environment,7,Occasionally,4,Yes,7,No
HCP-02476,Radiology Technician,Radiology,Poor Work Environment,7,Never,3,No,8,No
HCP-02477,Registered Nurse,General Medicine,Poor Work Environment,6,Occasionally,2,Yes,3,Yes
HCP-02478,Healthcare Administrator,Administration,Career Stagnation,4,Occasionally,3,Yes,2,No
HCP-02479,Registered Nurse,General Medicine,Work-Life Imbalance,7,Occasionally,3,No,9,No
HCP-02480,Healthcare Administrator,Administration,Career Stagnation,4,Never,3,No,3,No
HCP-02481,Critical Care Nurse,ICU,Heavy Workload,9,Often,2,Yes,9,No
HCP-02482,Radiology Technician,Radiology,Safety Concerns,9,Often,1,Yes,8,Yes
HCP-02483,Laboratory Technician,Laboratory,Safety Concerns,7,Often,2,Yes,7,Yes
HCP-02484,Registered Nurse,General Medicine,Heavy Workload,7,Never,1,Yes,5,No
HCP-02485,Physician (General),General Practice,Heavy Workload,9,Often,2,No,11,Yes
HCP-02486,Laboratory Technician,Laboratory,Poor Work Environment,6,Occasionally,3,Yes,4,No
HCP-02487,Physician (Specialist),Specialty Care,Poor Work Environment,7,Occasionally,4,Yes,7,No
HCP-02488,Radiology Technician,Radiology,Heavy Workload,7,Occasionally,3,No,13,No
HCP-02489,Medical Assistant,Outpatient Services,Heavy Workload,8,Often,2,Yes,8,Yes
HCP-02490,Pediatric Nurse,Pediatrics,Unclear Job Expectations,5,Often,3,Yes,5,No
HCP-02491,Critical Care Nurse,ICU,Heavy Workload,9,Often,2,Yes,10,Yes
HCP-02492,Registered Nurse,General Medicine,Heavy Workload,8,Never,2,No,5,Yes
HCP-02493,Healthcare Administrator,Administration,Career Stagnation,4,Often,3,Yes,7,No
HCP-02494,Pediatric Nurse,Pediatrics,Emotional Demands,6,Never,4,Yes,3,No
HCP-02495,Physician (Specialist),Specialty Care,Heavy Workload,7,Occasionally,2,Yes,8,Yes
HCP-02496,Physician (Specialist),Specialty Care,Poor Work Environment,8,Often,2,No,12,No
HCP-02497,Medical Assistant,Outpatient Services,Poor Work Environment,7,Occasionally,4,Yes,5,No
HCP-02498,Radiology Technician,Radiology,Career Stagnation,5,Occasionally,4,Yes,7,No
HCP-02499,Laboratory Technician,Laboratory,Safety Concerns,9,Often,3,No,12,Yes
HCP-02500,Physician (General),General Practice,Work-Life Imbalance,9,Often,1,No,16,Yes
HCP-02501,Healthcare Administrator,Administration,Poor Work Environment,8,Occasionally,2,No,10,Yes
HCP-02502,Healthcare Administrator,Administration,Job Insecurity,5,Never,2,Yes,4,Yes
HCP-02503,Medical Assistant,Outpatient Services,Poor Work Environment,6,Often,1,No,6,No
HCP-02504,Laboratory Technician,Laboratory,Safety Concerns,8,Never,4,Yes,4,Yes
HCP-02505,Registered Nurse,General Medicine,Heavy Workload,8,Often,1,Yes,7,Yes
HCP-02506,Registered Nurse,General Medicine,Career Stagnation,6,Occasionally,3,Yes,5,No
HCP-02507,Radiology Technician,Radiology,Poor Work Environment,7,Occasionally,3,Yes,7,No
HCP-02508,Physician (General),General Practice,Heavy Workload,9,Often,2,Yes,6,Yes
HCP-02509,Healthcare Administrator,Administration,Poor Work Environment,6,Never,2,Yes,5,Yes
HCP-02510,Radiology Technician,Radiology,Heavy Workload,9,Often,1,No,12,Yes
HCP-02511,Registered Nurse,General Medicine,Work-Life Imbalance,8,Occasionally,2,Yes,9,Yes
HCP-02512,Radiology Technician,Radiology,Heavy Workload,9,Often,1,Yes,5,Yes
HCP-02513,Physician (General),General Practice,Heavy Workload,7,Never,5,Yes,8,No
HCP-02514,Physician (Specialist),Specialty Care,Poor Work Environment,7,Occasionally,4,No,8,No
HCP-02515,Medical Assistant,Outpatient Services,Heavy Workload,9,Often,2,Yes,8,Yes
HCP-02516,Radiology Technician,Radiology,Career Stagnation,4,Often,3,Yes,0,No
HCP-02517,Registered Nurse,General Medicine,Heavy Workload,8,Often,1,Yes,10,Yes
HCP-02518,Physician (General),General Practice,Heavy Workload,9,Often,2,No,11,Yes
HCP-02519,Nursing Assistant,Assisted Living,Emotional Demands,7,Often,1,Yes,3,Yes
HCP-02520,Nursing Assistant,Assisted Living,Heavy Workload,9,Often,2,Yes,9,Yes
HCP-02521,Nursing Assistant,Assisted Living,Heavy Workload,7,Occasionally,2,Yes,7,Yes
HCP-02522,Registered Nurse,General Medicine,Heavy Workload,9,Often,1,No,14,Yes
HCP-02523,Critical Care Nurse,ICU,Heavy Workload,9,Often,1,Yes,8,Yes
HCP-02524,Pediatric Nurse,Pediatrics,Emotional Demands,7,Often,2,Yes,7,Yes
HCP-02525,Healthcare Administrator,Administration,Career Stagnation,4,Never,4,Yes,2,Yes
HCP-02526,Critical Care Nurse,ICU,Heavy Workload,8,Often,1,No,11,Yes
HCP-02527,Registered Nurse,General Medicine,Heavy Workload,7,Often,2,Yes,5,Yes
HCP-02528,Laboratory Technician,Laboratory,Poor Work Environment,6,Often,2,Yes,4,Yes
HCP-02529,Registered Nurse,General Medicine,Poor Work Environment,7,Often,2,Yes,6,Yes
HCP-02530,Laboratory Technician,Laboratory,Safety Concerns,7,Occasionally,3,Yes,4,Yes
HCP-02531,Nursing Assistant,Assisted Living,Heavy Workload,7,Occasionally,1,Yes,10,Yes
HCP-02532,Healthcare Administrator,Administration,Career Stagnation,5,Never,4,Yes,8,Yes
HCP-02533,Critical Care Nurse,ICU,Heavy Workload,7,Occasionally,4,No,7,No
HCP-02534,Registered Nurse,General Medicine,Heavy Workload,8,Often,2,Yes,5,No
HCP-02535,Nursing Assistant,Assisted Living,Poor Work Environment,6,Often,2,No,9,Yes
HCP-02536,Healthcare Administrator,Administration,Poor Work Environment,7,Often,2,Yes,6,Yes
HCP-02537,Nursing Assistant,Assisted Living,Emotional Demands,7,Never,3,No,12,No
HCP-02538,Registered Nurse,General Medicine,Heavy Workload,9,Often,2,Yes,7,Yes
HCP-02539,Healthcare Administrator,Administration,Career Stagnation,4,Often,3,Yes,5,Yes
HCP-02540,Healthcare Administrator,Administration,Career Stagnation,4,Never,1,Yes,4,Yes
HCP-02541,Nursing Assistant,Assisted Living,Heavy Workload,7,Occasionally,4,No,6,Yes
HCP-02542,Healthcare Administrator,Administration,Career Stagnation,4,Occasionally,2,No,6,Yes
HCP-02543,Healthcare Administrator,Administration,Poor Work Environment,8,Often,1,Yes,9,Yes
HCP-02544,Medical Assistant,Outpatient Services,Career Stagnation,4,Often,3,Yes,4,Yes
HCP-02545,Registered Nurse,General Medicine,Heavy Workload,8,Often,2,Yes,8,No
HCP-02546,Physician (Specialist),Specialty Care,Poor Work Environment,6,Often,3,Yes,4,No
HCP-02547,Registered Nurse,General Medicine,Poor Work Environment,7,Often,3,Yes,9,No
HCP-02548,Physician (General),General Practice,Heavy Workload,9,Often,1,Yes,11,Yes
HCP-02549,Physician (General),General Practice,Unclear Job Expectations,5,Occasionally,3,Yes,4,No
HCP-02550,Registered Nurse,General Medicine,Poor Work Environment,8,Often,1,No,9,No
HCP-02551,Critical Care Nurse,ICU,Safety Concerns,8,Often,1,No,14,No
HCP-02552,Registered Nurse,General Medicine,Heavy Workload,7,Never,3,Yes,4,No
HCP-02553,Healthcare Administrator,Administration,Poor Work Environment,6,Occasionally,3,No,9,No
HCP-02554,Laboratory Technician,Laboratory,Safety Concerns,8,Often,2,Yes,6,Yes
HCP-02555,Registered Nurse,General Medicine,Poor Work Environment,7,Often,3,No,14,Yes
HCP-02556,Laboratory Technician,Laboratory,Safety Concerns,8,Occasionally,2,Yes,8,Yes
HCP-02557,Physician (Specialist),Specialty Care,Poor Work Environment,7,Occasionally,1,No,12,No
HCP-02558,Critical Care Nurse,ICU,Heavy Workload,9,Occasionally,2,Yes,7,Yes
HCP-02559,Registered Nurse,General Medicine,Heavy Workload,9,Often,1,Yes,6,Yes
HCP-02560,Physician (Specialist),Specialty Care,Heavy Workload,8,Often,1,Yes,7,No
HCP-02561,Healthcare Administrator,Administration,Poor Work Environment,8,Often,2,Yes,8,Yes
HCP-02562,Nursing Assistant,Assisted Living,Emotional Demands,6,Occasionally,3,Yes,4,No
HCP-02563,Registered Nurse,General Medicine,Heavy Workload,9,Often,2,Yes,10,Yes
HCP-02564,Registered Nurse,General Medicine,Poor Work Environment,8,Never,3,No,9,Yes
HCP-02565,Physician (General),General Practice,Work-Life Imbalance,8,Often,2,Yes,3,Yes
HCP-02566,Critical Care Nurse,ICU,Safety Concerns,9,Often,2,Yes,10,Yes
HCP-02567,Registered Nurse,General Medicine,Career Stagnation,5,Occasionally,1,Yes,3,No
HCP-02568,Critical Care Nurse,ICU,Heavy Workload,7,Often,1,Yes,6,No
HCP-02569,Healthcare Administrator,Administration,Job Insecurity,6,Often,1,Yes,9,Yes
HCP-02570,Radiology Technician,Radiology,Safety Concerns,7,Often,2,No,14,Yes
HCP-02571,Physician (General),General Practice,Heavy Workload,9,Often,1,Yes,7,Yes
HCP-02572,Radiology Technician,Radiology,Poor Work Environment,8,Often,3,Yes,9,No
HCP-02573,Critical Care Nurse,ICU,Heavy Workload,7,Occasionally,3,Yes,5,No
HCP-02574,Physician (General),General Practice,Work-Life Imbalance,7,Never,4,Yes,6,Yes
HCP-02575,Registered Nurse,General Medicine,Heavy Workload,8,Often,1,Yes,6,Yes
HCP-02576,Medical Assistant,Outpatient Services,Poor Work Environment,7,Often,1,Yes,3,Yes
HCP-02577,Laboratory Technician,Laboratory,Poor Work Environment,6,Never,3,No,8,Yes
HCP-02578,Medical Assistant,Outpatient Services,Heavy Workload,8,Never,3,Yes,8,No
HCP-02579,Pediatric Nurse,Pediatrics,Work-Life Imbalance,8,Never,2,Yes,6,Yes
HCP-02580,Medical Assistant,Outpatient Services,Heavy Workload,7,Often,2,Yes,9,Yes
HCP-02581,Registered Nurse,General Medicine,Poor Work Environment,8,Often,2,No,8,Yes
HCP-02582,Radiology Technician,Radiology,Safety Concerns,9,Occasionally,3,No,9,Yes
HCP-02583,Physician (Specialist),Specialty Care,Poor Work Environment,8,Occasionally,1,Yes,9,Yes
HCP-02584,Physician (General),General Practice,Heavy Workload,9,Often,2,No,6,No
HCP-02585,Medical Assistant,Outpatient Services,Heavy Workload,8,Occasionally,2,Yes,9,Yes
HCP-02586,Medical Assistant,Outpatient Services,Heavy Workload,8,Occasionally,2,Yes,7,Yes
HCP-02587,Registered Nurse,General Medicine,Heavy Workload,8,Often,1,No,12,Yes
HCP-02588,Nursing Assistant,Assisted Living,Emotional Demands,7,Occasionally,2,No,12,Yes
HCP-02589,Registered Nurse,General Medicine,Heavy Workload,9,Occasionally,1,No,12,Yes
HCP-02590,Nursing Assistant,Assisted Living,Heavy Workload,9,Often,3,No,8,Yes
HCP-02591,Healthcare Administrator,Administration,Career Stagnation,6,Occasionally,2,No,4,Yes
HCP-02592,Healthcare Administrator,Administration,Job Insecurity,6,Often,3,Yes,3,No
HCP-02593,Medical Assistant,Outpatient Services,Heavy Workload,8,Occasionally,2,Yes,10,Yes
HCP-02594,Physician (Specialist),Specialty Care,Heavy Workload,8,Occasionally,1,Yes,7,Yes
HCP-02595,Registered Nurse,General Medicine,Heavy Workload,7,Often,2,No,7,Yes
HCP-02596,Healthcare Administrator,Administration,Job Insecurity,5,Occasionally,1,Yes,4,Yes
HCP-02597,Critical Care Nurse,ICU,Heavy Workload,9,Occasionally,4,Yes,11,Yes
HCP-02598,Physician (Specialist),Specialty Care,Poor Work Environment,7,Never,4,No,11,No
HCP-02599,Critical Care Nurse,ICU,Work-Life Imbalance,8,Often,2,No,11,Yes
HCP-02600,Registered Nurse,General Medicine,Heavy Workload,8,Often,2,Yes,9,Yes
HCP-02601,Medical Assistant,Outpatient Services,Heavy Workload,8,Occasionally,2,Yes,8,Yes
HCP-02602,Registered Nurse,General Medicine,Heavy Workload,8,Often,3,Yes,8,Yes
HCP-02603,Nursing Assistant,Assisted Living,Emotional Demands,7,Never,2,Yes,7,Yes
HCP-02604,Critical Care Nurse,ICU,Safety Concerns,8,Often,2,Yes,7,Yes
HCP-02605,Registered Nurse,General Medicine,Heavy Workload,9,Never,3,No,13,Yes
HCP-02606,Physician (Specialist),Specialty Care,Heavy Workload,8,Occasionally,4,Yes,8,No
HCP-02607,Registered Nurse,General Medicine,Heavy Workload,9,Never,4,Yes,7,Yes
HCP-02608,Critical Care Nurse,ICU,Heavy Workload,9,Often,3,Yes,10,Yes
HCP-02609,Nursing Assistant,Assisted Living,Heavy Workload,9,Often,2,Yes,9,Yes
HCP-02610,Registered Nurse,General Medicine,Heavy Workload,9,Often,1,Yes,10,Yes
HCP-02611,Healthcare Administrator,Administration,Career Stagnation,4,Never,4,No,5,No
HCP-02612,Registered Nurse,General Medicine,Heavy Workload,7,Occasionally,3,No,11,No
HCP-02613,Registered Nurse,General Medicine,Career Stagnation,4,Occasionally,4,Yes,3,Yes
HCP-02614,Nursing Assistant,Assisted Living,Heavy Workload,8,Occasionally,1,No,12,Yes
HCP-02615,Critical Care Nurse,ICU,Heavy Workload,9,Often,2,Yes,8,No
HCP-02616,Registered Nurse,General Medicine,Heavy Workload,9,Occasionally,1,Yes,8,Yes
HCP-02617,Pediatric Nurse,Pediatrics,Heavy Workload,7,Occasionally,4,Yes,8,No
HCP-02618,Critical Care Nurse,ICU,Poor Work Environment,6,Occasionally,1,Yes,5,Yes
HCP-02619,Healthcare Administrator,Administration,Job Insecurity,5,Often,3,Yes,9,Yes
HCP-02620,Critical Care Nurse,ICU,Heavy Workload,9,Occasionally,1,Yes,10,Yes
HCP-02621,Healthcare Administrator,Administration,Job Insecurity,6,Never,3,Yes,6,No
HCP-02622,Radiology Technician,Radiology,Poor Work Environment,8,Often,3,Yes,9,Yes
HCP-02623,Physician (General),General Practice,Heavy Workload,9,Often,1,Yes,8,Yes
HCP-02624,Radiology Technician,Radiology,Poor Work Environment,6,Often,1,Yes,7,No
HCP-02625,Pediatric Nurse,Pediatrics,Emotional Demands,6,Occasionally,1,Yes,7,No
HCP-02626,Laboratory Technician,Laboratory,Poor Work Environment,6,Occasionally,3,Yes,8,Yes
HCP-02627,Registered Nurse,General Medicine,Work-Life Imbalance,8,Often,2,Yes,7,Yes
HCP-02628,Nursing Assistant,Assisted Living,Heavy Workload,9,Often,1,No,7,Yes
HCP-02629,Physician (Specialist),Specialty Care,Heavy Workload,8,Often,2,Yes,6,Yes
HCP-02630,Pediatric Nurse,Pediatrics,Emotional Demands,7,Often,1,Yes,6,Yes
HCP-02631,Medical Assistant,Outpatient Services,Heavy Workload,8,Often,2,Yes,11,Yes
HCP-02632,Nursing Assistant,Assisted Living,Emotional Demands,6,Occasionally,4,Yes,10,No
HCP-02633,Registered Nurse,General Medicine,Heavy Workload,7,Occasionally,4,No,10,No
HCP-02634,Registered Nurse,General Medicine,Unclear Job Expectations,5,Occasionally,4,Yes,5,Yes
HCP-02635,Nursing Assistant,Assisted Living,Emotional Demands,7,Occasionally,2,Yes,6,No
HCP-02636,Nursing Assistant,Assisted Living,Heavy Workload,8,Often,1,No,12,Yes
HCP-02637,Laboratory Technician,Laboratory,Safety Concerns,9,Never,3,Yes,13,Yes
HCP-02638,Healthcare Administrator,Administration,Poor Work Environment,8,Occasionally,1,Yes,11,No
HCP-02639,Laboratory Technician,Laboratory,Safety Concerns,8,Often,1,No,13,Yes
HCP-02640,Nursing Assistant,Assisted Living,Heavy Workload,9,Often,1,No,14,No
HCP-02641,Critical Care Nurse,ICU,Heavy Workload,8,Occasionally,2,Yes,9,Yes
HCP-02642,Registered Nurse,General Medicine,Heavy Workload,9,Often,2,Yes,8,Yes
HCP-02643,Healthcare Administrator,Administration,Career Stagnation,5,Never,3,No,4,Yes
HCP-02644,Medical Assistant,Outpatient Services,Poor Work Environment,8,Occasionally,1,Yes,7,Yes
HCP-02645,Registered Nurse,General Medicine,Heavy Workload,8,Often,2,Yes,8,Yes
HCP-02646,Pediatric Nurse,Pediatrics,Emotional Demands,7,Often,1,Yes,4,No
HCP-02647,Laboratory Technician,Laboratory,Poor Work Environment,6,Never,5,Yes,5,No
HCP-02648,Physician (Specialist),Specialty Care,Poor Work Environment,6,Often,1,Yes,4,Yes
HCP-02649,Physician (General),General Practice,Heavy Workload,9,Occasionally,2,Yes,11,Yes
HCP-02650,Physician (General),General Practice,Work-Life Imbalance,9,Often,1,No,9,No
HCP-02651,Registered Nurse,General Medicine,Heavy Workload,8,Occasionally,1,Yes,8,Yes
HCP-02652,Pediatric Nurse,Pediatrics,Heavy Workload,7,Occasionally,2,Yes,5,Yes
HCP-02653,Pediatric Nurse,Pediatrics,Heavy Workload,8,Often,2,Yes,11,No
HCP-02654,Registered Nurse,General Medicine,Work-Life Imbalance,8,Often,2,No,4,No
HCP-02655,Healthcare Administrator,Administration,Poor Work Environment,6,Never,4,Yes,6,No
HCP-02656,Physician (General),General Practice,Work-Life Imbalance,7,Often,1,Yes,4,Yes
HCP-02657,Healthcare Administrator,Administration,Poor Work Environment,8,Never,2,Yes,6,Yes
HCP-02658,Radiology Technician,Radiology,Poor Work Environment,6,Often,1,Yes,6,Yes
HCP-02659,Registered Nurse,General Medicine,Heavy Workload,8,Never,1,No,10,No
HCP-02660,Nursing Assistant,Assisted Living,Emotional Demands,7,Often,2,Yes,7,No
HCP-02661,Physician (General),General Practice,Heavy Workload,8,Often,3,Yes,8,Yes
HCP-02662,Radiology Technician,Radiology,Poor Work Environment,7,Occasionally,3,No,7,No
HCP-02663,Registered Nurse,General Medicine,Poor Work Environment,7,Often,2,Yes,6,Yes
HCP-02664,Nursing Assistant,Assisted Living,Emotional Demands,7,Often,2,Yes,7,Yes
HCP-02665,Medical Assistant,Outpatient Services,Poor Work Environment,7,Occasionally,4,Yes,7,No
HCP-02666,Critical Care Nurse,ICU,Heavy Workload,8,Occasionally,1,Yes,7,No
HCP-02667,Registered Nurse,General Medicine,Poor Work Environment,8,Often,2,Yes,9,Yes
HCP-02668,Nursing Assistant,Assisted Living,Emotional Demands,7,Occasionally,4,Yes,7,No
HCP-02669,Nursing Assistant,Assisted Living,Poor Work Environment,7,Occasionally,1,Yes,7,No
HCP-02670,Critical Care Nurse,ICU,Heavy Workload,7,Occasionally,2,Yes,6,Yes
HCP-02671,Medical Assistant,Outpatient Services,Heavy Workload,7,Never,5,Yes,4,Yes
HCP-02672,Pediatric Nurse,Pediatrics,Emotional Demands,6,Often,2,No,8,Yes
HCP-02673,Nursing Assistant,Assisted Living,Poor Work Environment,7,Often,1,No,12,Yes
HCP-02674,Registered Nurse,General Medicine,Heavy Workload,7,Never,3,Yes,7,No
HCP-02675,Radiology Technician,Radiology,Poor Work Environment,7,Occasionally,2,No,6,No
HCP-02676,Critical Care Nurse,ICU,Heavy Workload,9,Often,2,Yes,10,Yes
HCP-02677,Pediatric Nurse,Pediatrics,Emotional Demands,6,Occasionally,2,Yes,5,No
HCP-02678,Registered Nurse,General Medicine,Unclear Job Expectations,5,Never,3,Yes,6,No
HCP-02679,Registered Nurse,General Medicine,Heavy Workload,9,Often,2,Yes,8,Yes
HCP-02680,Physician (Specialist),Specialty Care,Poor Work Environment,6,Occasionally,3,Yes,6,No
HCP-02681,Critical Care Nurse,ICU,Safety Concerns,9,Often,2,Yes,7,Yes
